account_id,process_date,amount,amount_after,amount_befor
67058898,2019-12-12,3191.85,23218.39,26410.239999999998
60811618,2019-12-12,10600.0,7160.57,17760.57
67025898,2019-12-12,1030.28,3951.52,4981.8
63000958,2019-12-12,1000.0,82407.92,83407.92
66051038,2019-12-12,10000.0,32408.89,42408.89
67007918,2019-12-12,1060.27,0.0,1060.27
67020158,2019-12-12,2937.12,7116.47,10053.59
67012958,2019-12-12,1588.19,3972.0,5560.1900000000005
61849588,2019-12-12,20000.0,83666.77,103666.77
60801558,2019-12-12,54000.0,223711.42,277711.42000000004
60818398,2019-12-12,10000.0,11291.44,21291.440000000002
66029768,2019-12-12,5000.0,42678.24,47678.24
69875468,2019-12-12,17900.0,32440.4,50340.4
66085188,2019-12-12,1035.61,3539.39,4575.0
65022158,2019-12-12,5000.0,38229.85,43229.85
61823468,2019-12-12,4090.97,0.0,4090.97
61832778,2019-12-12,6100.0,9728.04,15828.04
67009588,2019-12-12,3929.02,7090.74,11019.76
66019558,2019-12-12,20600.0,47792.96,68392.95999999999
67058838,2019-12-12,9901.23,25624.81,35526.04
67007868,2019-12-12,11000.0,8020.37,19020.37
67853488,2019-12-12,18000.0,176121.59,194121.59
63086818,2019-12-12,5000.0,8167.6,13167.6
61849688,2019-12-12,2000.0,14827.01,16827.010000000002
61882908,2019-12-12,16000.0,242592.69,258592.69
61851188,2019-12-12,9000.0,14346.4,23346.4
60008918,2019-12-12,9500.0,13390.53,22890.53
61854188,2019-12-12,20000.0,22645.2,42645.2
61873198,2019-12-12,8000.0,24674.02,32674.02
66029268,2019-12-12,20393.77,0.0,20393.77
61895208,2019-12-12,29665.18,0.0,29665.18
66086988,2019-12-12,19886.83,0.0,19886.83
63068678,2019-12-12,1030.31,0.0,1030.31
60822478,2019-12-12,10.0,2569646.18,2569656.18
60822478,2019-12-12,1300000.0,2569646.18,3869646.18
66085018,2019-12-11,11806.53,0.0,11806.53
65029818,2019-12-11,2500.0,15415.03,17915.03
67062758,2019-12-11,120.0,3978.0,4098.0
67062758,2019-12-11,10.0,3978.0,3988.0
67856058,2019-12-11,16000.0,967511.18,983511.18
67810658,2019-12-11,10380.0,23314.23,33694.229999999996
67066678,2019-12-11,4200.0,15896.63,20096.629999999997
67055978,2019-12-11,2898.39,7120.43,10018.82
62079258,2019-12-11,3900.0,22539.09,26439.09
67025638,2019-12-11,2000.0,7948.31,9948.310000000001
66020638,2019-12-11,17000.0,19258.47,36258.47
68844168,2019-12-11,10000.0,10459.44,20459.440000000002
66080708,2019-12-11,1500.0,7854.97,9354.970000000001
67025898,2019-12-11,1504.4,5018.7,6523.1
66068818,2019-12-11,2735.92,30699.7,33435.62
67020868,2019-12-11,9351.93,768.87,10120.800000000001
65009938,2019-12-11,10000.0,24312.55,34312.55
69842398,2019-12-11,9000.0,17402.29,26402.29
69855818,2019-12-11,6939.93,10704.65,17644.58
66893718,2019-12-11,10500.0,190882.08,201382.08
67065828,2019-12-11,10499.06,9745.24,20244.3
66050228,2019-12-11,5000.0,9787.38,14787.38
61825208,2019-12-11,8000.0,20039.16,28039.16
66028918,2019-12-11,1200.0,84445.07,85645.07
65019538,2019-12-11,3000.0,11868.76,14868.76
67856698,2019-12-11,1000.0,6300.14,7300.14
63069258,2019-12-11,3934.0,86205.5,90139.5
69830858,2019-12-11,5000.0,6263.41,11263.41
60002868,2019-12-11,3300.0,7195.0,10495.0
67016588,2019-12-11,2000.0,13483.54,15483.54
61834918,2019-12-11,2000.0,161233.97,163233.97
66888728,2019-12-11,3500.0,28969.87,32469.87
63099278,2019-12-11,6500.0,14684.78,21184.78
61871798,2019-12-11,2200.0,9053.12,11253.12
65016128,2019-12-11,1895.92,1827.49,3723.41
61874918,2019-12-11,6000.0,2077.69,8077.6900000000005
69886708,2019-12-11,1000.0,8722.0,9722.0
69828598,2019-12-11,10000.0,143288.05,153288.05
67026668,2019-12-11,10000.0,2701.66,12701.66
69827968,2019-12-11,10000.0,69737.93,79737.93
63091678,2019-12-11,12000.0,17296.65,29296.65
61807098,2019-12-11,5000.0,11444.62,16444.620000000003
65027798,2019-12-11,13500.0,22017.45,35517.45
62075028,2019-12-11,8000.0,17564.87,25564.87
67012838,2019-12-11,5000.0,24456.38,29456.38
60008918,2019-12-11,1000.0,22930.76,23930.76
65018128,2019-12-11,14000.0,25234.4,39234.4
67060888,2019-12-11,5000.0,10000.0,15000.0
61855498,2019-12-11,10400.0,167702.94,178102.94
67065038,2019-12-11,2251.76,1048.24,3300.0
67012118,2019-12-11,8000.0,14556.52,22556.52
61826278,2019-12-11,10303.0,14403.94,24706.940000000002
67000218,2019-12-11,10000.0,20381.1,30381.1
69842398,2019-12-11,2000.0,17402.29,19402.29
69869408,2019-12-11,20000.0,21704.07,41704.07
67018818,2019-12-11,5740.0,8156.62,13896.619999999999
63091618,2019-12-11,6381.67,1778.35,8160.02
66061878,2019-12-11,10000.0,7995.0,17995.0
61859528,2019-12-11,15000.0,23846.54,38846.54
62092668,2019-12-11,3347.67,5313.62,8661.29
69892828,2019-12-11,3347.67,1675.56,5023.23
65021138,2019-12-11,3000.0,50712.67,53712.67
65052508,2019-12-11,11994.78,17295.74,29290.520000000004
60085268,2019-12-11,10000.0,20185.47,30185.47
69828108,2019-12-11,1622.47,2371.13,3993.6000000000004
69842398,2019-12-11,12000.0,17402.29,29402.29
67050718,2019-12-11,60000.0,38571.65,98571.65
67810458,2019-12-11,2993.13,3022.18,6015.3099999999995
67006668,2019-12-11,12000.0,30103.43,42103.43
67029808,2019-12-11,80000.0,14090.06,94090.06
61822308,2019-12-11,2145.92,6947.33,9093.25
69859918,2019-12-11,1018.02,10954.24,11972.26
61866918,2019-12-11,10000.0,5781.78,15781.779999999999
66019818,2019-12-11,9800.0,26341.02,36141.020000000004
67012968,2019-12-11,10800.0,22194.41,32994.41
61807808,2019-12-11,10000.0,440210.4,450210.4
61891488,2019-12-11,2200.0,3964.0,6164.0
61890928,2019-12-11,2100.0,9725.83,11825.83
67012028,2019-12-11,7531.72,0.0,7531.72
67009588,2019-12-11,9000.0,11024.76,20024.760000000002
61828508,2019-12-11,1000.0,2236.15,3236.15
60008918,2019-12-11,10000.0,22930.76,32930.759999999995
67058888,2019-12-11,7063.42,23118.79,30182.21
62088238,2019-12-11,1000.0,7296.88,8296.880000000001
60820118,2019-12-11,20000.0,20186.53,40186.53
67062568,2019-12-11,17985.0,0.0,17985.0
67058898,2019-12-11,6963.42,23118.79,30082.21
67071558,2019-12-11,7800.0,2233.0,10033.0
67058688,2019-12-11,4000.0,5999.25,9999.25
67028028,2019-12-11,2000.0,108411.53,110411.53
66075688,2019-12-11,4157.12,1778.35,5935.469999999999
66027008,2019-12-11,13000.0,19771.87,32771.869999999995
65089218,2019-12-11,1201.2,3589.41,4790.61
61824508,2019-12-11,6000.0,4672.38,10672.380000000001
63025278,2019-12-11,4800.0,12695.39,17495.39
65057228,2019-12-11,3000.0,8431.17,11431.17
67012568,2019-12-11,5100.0,34489.81,39589.81
67001798,2019-12-11,1700.0,55919.91,57619.91
61808098,2019-12-11,4000.0,8115.25,12115.25
67026098,2019-12-11,1200.0,24888.52,26088.52
60827768,2019-12-11,4151.39,5314.02,9465.41
66029938,2019-12-11,2060.96,1265.24,3326.2
61802908,2019-12-11,1.3,0.0,1.3
61802908,2019-12-11,1627.71,0.0,1627.71
67072058,2019-12-11,20000.01,0.0,20000.01
66055038,2019-12-11,5655.16,0.0,5655.16
63089578,2019-12-11,19799.14,0.0,19799.14
62070628,2019-12-11,19805.81,0.0,19805.81
66079568,2019-12-10,2864.58,51963.6,54828.18
67022298,2019-12-10,2632.19,8630.94,11263.130000000001
69880858,2019-12-10,4000.0,308930.8,312930.8
66099768,2019-12-10,3000.0,9222.62,12222.62
61804598,2019-12-10,8952.66,23715.67,32668.329999999998
67051618,2019-12-10,4030.0,6695.92,10725.92
61824398,2019-12-10,3000.0,18039.82,21039.82
67026668,2019-12-10,2200.0,12702.61,14902.61
66072078,2019-12-10,8000.0,27344.53,35344.53
67050078,2019-12-10,80000.0,43743.76,123743.76000000001
67005508,2019-12-10,4050.0,6508.4,10558.4
67071038,2019-12-10,15000.0,7237.72,22237.72
69892228,2019-12-10,3000.0,3456.14,6456.139999999999
61829028,2019-12-10,3000.0,18331.23,21331.23
61849918,2019-12-10,9000.0,17005.0,26005.0
67000958,2019-12-10,8366.67,34533.65,42900.32
66020698,2019-12-10,7000.0,104701.6,111701.6
61867398,2019-12-10,1800.0,23620.94,25420.94
66079288,2019-12-10,6000.0,3096.58,9096.58
66097588,2019-12-10,3000.0,3523.14,6523.139999999999
66066128,2019-12-10,3000.0,29045.95,32045.95
66066298,2019-12-10,12000.0,37322.87,49322.87
67020598,2019-12-10,6900.0,9805.95,16705.95
66052998,2019-12-10,10000.0,27870.55,37870.55
69869408,2019-12-10,7888.71,41704.07,49592.78
67028258,2019-12-10,11000.0,37.72,11037.72
67017058,2019-12-10,6900.0,29341.62,36241.619999999995
67017668,2019-12-10,6900.0,9788.37,16688.370000000003
65019568,2019-12-10,10000.0,74866.02,84866.02
61858678,2019-12-10,20656.52,7900.7,28557.22
61821128,2019-12-10,3000.0,3171.75,6171.75
67020078,2019-12-10,7627.91,4712.0,12339.91
69852688,2019-12-10,1000.0,13543.9,14543.9
61824478,2019-12-10,4315.67,3523.65,7839.32
60812668,2019-12-10,4000.0,16310.55,20310.55
61849278,2019-12-10,17800.0,46091.41,63891.41
65060528,2019-12-10,20547.59,3191.85,23739.44
66066888,2019-12-10,30000.0,41767.11,71767.11
67022958,2019-12-10,9580.61,7110.38,16690.99
69830228,2019-12-10,2000.0,29677.07,31677.07
66029088,2019-12-10,6540.17,5313.62,11853.79
90788881,2019-12-10,238.53,38127.97,38366.5
90788888,2019-12-10,1721.79,8734656.29,8736378.079999998
69828888,2019-12-10,2000.0,26432.45,28432.45
67057868,2019-12-10,12094.26,7095.74,19190.0
66076838,2019-12-10,1597.0,12263.37,13860.37
61894758,2019-12-10,5000.0,8634.33,13634.33
67065298,2019-12-10,1700.77,1742.87,3443.64
60826618,2019-12-10,1500.0,19907.2,21407.2
61851298,2019-12-10,4291.23,0.0,4291.23
61868788,2019-12-10,4253.1,0.0,4253.1
67068538,2019-12-10,12000.0,3018.31,15018.31
65020018,2019-12-10,1000.0,26533.66,27533.66
61854688,2019-12-10,4291.23,0.0,4291.23
61829668,2019-12-10,3000.0,9376.32,12376.32
61855288,2019-12-10,4291.23,0.0,4291.23
67007608,2019-12-10,10000.0,26512.72,36512.72
61804228,2019-12-10,10000.0,5057.87,15057.869999999999
61807098,2019-12-10,5000.0,16587.26,21587.26
66081998,2019-12-10,9000.0,13164.23,22164.23
61844758,2019-12-10,5331.37,0.0,5331.37
61850158,2019-12-10,5000.0,7210.81,12210.810000000001
69873168,2019-12-10,40000.0,254956.68,294956.68
69898808,2019-12-10,33900.0,108166.46,142066.46000000002
66078818,2019-12-10,2000.0,9990.0,11990.0
67021688,2019-12-10,2260.0,49846.54,52106.54
61874428,2019-12-10,12000.0,12208.3,24208.3
69839678,2019-12-10,1500.0,179922.63,181422.63
66026258,2019-12-10,10000.0,34930.9,44930.9
66095118,2019-12-10,10000.0,40428.46,50428.46
69841578,2019-12-10,6000.0,42277.21,48277.21
62075028,2019-12-10,8000.0,25519.87,33519.869999999995
67008788,2019-12-10,20000.0,24267.25,44267.25
72788881,2019-12-10,20000.0,4747178.52,4767178.52
72788881,2019-12-10,10.0,4747178.52,4747188.52
61840328,2019-12-10,16000.0,40151.77,56151.77
69850478,2019-12-10,10000.16,11250.44,21250.6
68841058,2019-12-10,9000.0,15862.15,24862.15
66092178,2019-12-10,14460.0,8042.54,22502.54
67010028,2019-12-10,10000.0,16859.78,26859.78
60811318,2019-12-10,3497.61,15590.39,19088.0
67025758,2019-12-10,1863.49,13045.46,14908.949999999999
60827108,2019-12-10,5000.0,23689.66,28689.66
63068918,2019-12-10,3000.0,45395.61,48395.61
63018858,2019-12-10,99997.83,94805.07,194802.90000000002
61822468,2019-12-10,2820.62,4347.53,7168.15
66098788,2019-12-10,4500.0,19738.64,24238.64
67062538,2019-12-10,15000.0,1913.31,16913.31
61824508,2019-12-10,12000.0,10672.38,22672.379999999997
61802788,2019-12-10,11000.0,7074.05,18074.05
63087678,2019-12-10,8000.0,17995.84,25995.84
61881908,2019-12-10,12000.0,10113.71,22113.71
66029028,2019-12-10,8000.0,33162.61,41162.61
67002568,2019-12-10,3588.0,11063.35,14651.35
61831768,2019-12-10,2829.46,5822.1,8651.560000000001
60829208,2019-12-10,12000.0,10786.07,22786.07
61891768,2019-12-10,5000.0,18952.51,23952.51
61867888,2019-12-10,300.0,11019.09,11319.09
61867888,2019-12-10,10.0,11019.09,11029.09
61867758,2019-12-10,300.0,3637.77,3937.77
61867758,2019-12-10,10.0,3637.77,3647.77
63060138,2019-12-10,11000.0,9842.76,20842.760000000002
61848978,2019-12-10,300.0,3644.57,3944.57
61848978,2019-12-10,10.0,3644.57,3654.57
67000618,2019-12-10,7700.0,9038.62,16738.620000000003
65011818,2019-12-10,16795.0,0.0,16795.0
62088788,2019-12-10,1700.0,9021.23,10721.23
67008678,2019-12-10,3000.0,35922.87,38922.87
62097068,2019-12-10,18000.0,110741.91,128741.91
62097068,2019-12-10,10.0,110741.91,110751.91
60812128,2019-12-10,11000.0,22099.03,33099.03
61824968,2019-12-10,8000.0,24715.07,32715.07
63069258,2019-12-10,4093.0,89837.21,93930.21
67000928,2019-12-10,1100.0,13145.53,14245.53
65027798,2019-12-10,1400.0,35522.45,36922.45
61879628,2019-12-10,3062.66,2753.39,5816.049999999999
61831078,2019-12-10,2500.0,2426.2,4926.2
60006568,2019-12-10,21439.28,23121.28,44560.56
67000058,2019-12-10,3000.0,23983.71,26983.71
63077038,2019-12-10,3000.0,7610.33,10610.33
66080978,2019-12-10,6401.92,1778.36,8180.28
61832758,2019-12-10,5100.0,12257.66,17357.66
66051288,2019-12-10,3458.11,2753.39,6211.5
61804308,2019-12-10,5000.0,14919.15,19919.15
67056168,2019-12-10,7000.0,16314.27,23314.27
66019918,2019-12-10,2001.0,21182.6,23183.6
60830328,2019-12-10,17000.0,12266.89,29266.89
61849178,2019-12-10,6816.57,15590.39,22406.96
61891298,2019-12-10,3650.49,15590.39,19240.879999999997
61860368,2019-12-10,3079.78,2764.04,5843.82
61803378,2019-12-10,5000.0,10266.99,15266.99
61824028,2019-12-10,4000.0,11335.14,15335.14
66089738,2019-12-10,2477.33,9211.83,11689.16
61826218,2019-12-10,8000.0,18065.94,26065.94
66068828,2019-12-10,2500.0,9157.39,11657.39
63088788,2019-12-10,5000.0,28654.7,33654.7
67062568,2019-12-10,17995.0,17985.0,35980.0
66089608,2019-12-10,4678.32,20650.44,25328.76
69839168,2019-12-10,2829.46,3200.7,6030.16
61869058,2019-12-10,2000.0,29664.81,31664.81
69827968,2019-12-10,10000.0,79685.72,89685.72
61831778,2019-12-10,5253.64,3200.7,8454.34
66022028,2019-12-10,4000.0,24014.78,28014.78
66050228,2019-12-10,4000.0,14762.16,18762.16
66070078,2019-12-10,16666.28,8380.26,25046.54
67062598,2019-12-10,6940.29,20044.21,26984.5
69872168,2019-12-10,17550.0,32.01,17582.01
67029918,2019-12-10,6940.28,22593.45,29533.73
67028058,2019-12-10,10000.0,22009.58,32009.58
67029788,2019-12-10,9364.47,20055.56,29420.03
67008658,2019-12-10,4000.0,32618.46,36618.46
61831868,2019-12-10,10650.37,9928.96,20579.33
67065038,2019-12-10,2000.0,2000.0,4000.0
63025038,2019-12-10,10000.0,20667.12,30667.12
67025198,2019-12-10,4125.0,6964.36,11089.36
61831328,2019-12-10,4693.71,24944.0,29637.71
61824818,2019-12-10,6000.0,8298.59,14298.59
67015628,2019-12-10,7399.27,3191.85,10591.12
67000818,2019-12-10,5000.0,5797.42,10797.42
61828508,2019-12-10,6000.0,3236.15,9236.15
67010138,2019-12-10,4609.96,19437.55,24047.51
63009638,2019-12-10,607037.0,0.97,607037.97
65056628,2019-12-10,2440.0,28877.09,31317.09
63001288,2019-12-10,3500.0,10972.65,14472.65
61827858,2019-12-10,8000.0,8611.49,16611.489999999998
66068818,2019-12-10,6836.96,34193.41,41030.37
66081778,2019-12-10,2829.46,3200.7,6030.16
67020798,2019-12-10,1195.0,12873.12,14068.12
66028558,2019-12-10,1001.0,14183.96,15184.96
65018228,2019-12-10,3000.0,30746.93,33746.93
67062568,2019-12-10,10.0,17985.0,17995.0
62075208,2019-12-10,10.0,0.0,10.0
65020018,2019-12-10,10.0,26533.66,26543.66
66089738,2019-12-10,10.0,9211.83,9221.83
66078818,2019-12-10,10.0,9990.0,10000.0
69827968,2019-12-10,10.0,79685.72,79695.72
67000958,2019-12-10,10.0,34533.65,34543.65
62075028,2019-12-10,10.0,25519.87,25529.87
67066288,2019-12-09,4000.0,7992.61,11992.61
66090828,2019-12-09,2979.0,7691.42,10670.42
66091288,2019-12-09,7300.0,35.16,7335.16
63008078,2019-12-09,10500.0,13851.54,24351.54
61894858,2019-12-09,4504.66,35520.0,40024.66
67018818,2019-12-09,5100.0,13999.41,19099.41
61826278,2019-12-09,3243.0,24520.8,27763.8
66070668,2019-12-09,2424.18,1030.28,3454.46
67029898,2019-12-09,20000.0,31031.85,51031.85
66077988,2019-12-09,20500.0,2930.31,23430.31
62067128,2019-12-09,150000.0,442116.65,592116.65
67018728,2019-12-09,2424.18,19.49,2443.6699999999996
69843018,2019-12-09,11511.48,0.0,11511.48
67029288,2019-12-09,1500.0,40875.58,42375.58
69848758,2019-12-09,3603.27,3017.03,6620.3
67025878,2019-12-09,2424.18,14.56,2438.74
67016668,2019-12-09,6055.46,8489.65,14545.11
63079688,2019-12-09,4640.83,2895.0,7535.83
61841988,2019-12-09,3286.0,4991.0,8277.0
69896178,2019-12-09,40000.0,71947.55,111947.55
69827968,2019-12-09,1000.0,79695.72,80695.72
69884808,2019-12-09,1500.0,5555.82,7055.82
69872398,2019-12-09,3000.0,56111.56,59111.56
61841558,2019-12-09,2000.0,2309.81,4309.8099999999995
61855788,2019-12-09,3500.0,73328.43,76828.43
61840688,2019-12-09,1100.0,4265.32,5365.32
61855498,2019-12-09,3000.0,171291.14,174291.14
61835118,2019-12-09,1000.0,1581.02,2581.02
63025288,2019-12-09,80000.0,110422.68,190422.68
61812578,2019-12-09,2700.0,4205.92,6905.92
61824858,2019-12-09,3000.0,8516.65,11516.65
69835198,2019-12-09,10000.0,13549.22,23549.22
63068678,2019-12-09,48927.83,1030.28,49958.11
66097228,2019-12-09,12018.8,124299.18,136317.97999999998
67069738,2019-12-09,9991.99,31.89,10023.88
63081278,2019-12-09,12000.0,232345.56,244345.56
66070668,2019-12-09,4999.88,1030.28,6030.16
67018818,2019-12-09,1660.0,13999.41,15659.41
65016998,2019-12-09,9743.46,10302.79,20046.25
67016298,2019-12-09,2000.0,4107.38,6107.38
61879488,2019-12-09,2600.0,4319.24,6919.24
67055968,2019-12-09,10196.0,23.09,10219.09
61807668,2019-12-09,17800.0,7514.31,25314.31
66020698,2019-12-09,240000.0,94441.29,334441.29
61874688,2019-12-09,9000.0,14416.41,23416.41
69890528,2019-12-09,1500.0,29590.61,31090.61
61854378,2019-12-09,30000.0,62416.17,92416.17
66089998,2019-12-09,5600.0,89551.83,95151.83
65082578,2019-12-09,5000.0,16746.42,21746.42
61805428,2019-12-09,9000.0,14161.54,23161.54
60818368,2019-12-09,19706.74,0.0,19706.74
61867888,2019-12-09,390.0,11173.17,11563.17
61867888,2019-12-09,10.0,11173.17,11183.17
67022668,2019-12-09,120000.0,128031.33,248031.33000000002
67020798,2019-12-09,12000.0,14068.12,26068.120000000003
67061628,2019-12-09,21667.15,3248.06,24915.210000000003
67025878,2019-12-09,16666.28,14.56,16680.84
69832828,2019-12-09,3100.0,17037.92,20137.92
60813178,2019-12-09,4000.0,10398.53,14398.53
67059268,2019-12-09,9000.0,10727.89,19727.89
61867758,2019-12-09,370.0,3950.77,4320.77
61867758,2019-12-09,10.0,3950.77,3960.77
66082858,2019-12-09,4095.0,3192.59,7287.59
72788881,2019-12-09,20000.0,4888571.31,4908571.31
61848978,2019-12-09,10.0,3957.57,3967.57
61848978,2019-12-09,390.29,3957.57,4347.860000000001
66016728,2019-12-09,28338.13,0.0,28338.13
66099118,2019-12-09,2424.19,0.0,2424.19
67021688,2019-12-06,4856.0,52012.12,56868.12
67060228,2019-12-06,30000.0,20169.3,50169.3
66667878,2019-12-06,37000.0,50648.72,87648.72
66097118,2019-12-06,2200.0,27253.92,29453.92
62098978,2019-12-06,1615.18,2199.2,3814.38
61826278,2019-12-06,2427.84,27680.75,30108.59
61835808,2019-12-06,34000.0,305323.63,339323.63
67000688,2019-12-06,1500.0,2355.95,3855.95
69861888,2019-12-06,2000.0,3221.03,5221.030000000001
62069828,2019-12-06,1800.0,5391.31,7191.31
61806418,2019-12-06,6000.0,29869.28,35869.28
69802588,2019-12-06,3000.0,205858.02,208858.02
61842828,2019-12-06,12215.06,21231.83,33446.89
67022868,2019-12-06,7000.0,6411.16,13411.16
67015808,2019-12-06,5000.0,5004.64,10004.64
63068918,2019-12-06,2000.0,43956.69,45956.69
69847188,2019-12-06,2696.21,3450.82,6147.030000000001
66085188,2019-12-06,2424.18,2701.84,5126.02
65027798,2019-12-06,3200.0,36922.45,40122.45
65019138,2019-12-06,3952.92,16812.53,20765.449999999997
61822308,2019-12-06,2485.24,6044.95,8530.189999999999
60829258,2019-12-06,3400.0,9731.72,13131.72
61822358,2019-12-06,4878.8,6330.63,11209.43
65022618,2019-12-06,2000.0,24676.05,26676.05
67016658,2019-12-06,2424.18,0.0,2424.18
69802568,2019-12-06,19000.0,41542.48,60542.48
67022668,2019-12-06,580000.0,250035.44,830035.44
67002118,2019-12-06,4800.0,7486.04,12286.04
67016298,2019-12-06,2429.11,3103.38,5532.49
67000538,2019-12-06,4000.0,5906.53,9906.529999999999
63018858,2019-12-06,54838.0,195697.9,250535.9
65089218,2019-12-06,2600.0,4800.47,7400.47
67000288,2019-12-06,5000.0,4077.75,9077.75
62099718,2019-12-06,10000.0,341123.1,351123.1
66096788,2019-12-06,1000.0,70854.2,71854.2
60815208,2019-12-06,20000.0,751551.58,771551.58
65009128,2019-12-06,5000.0,13837.05,18837.05
61848688,2019-12-06,7049.68,23656.01,30705.69
63068918,2019-12-06,2000.0,43956.69,45956.69
61849278,2019-12-06,32000.0,63896.35,95896.35
61849278,2019-12-06,40000.0,63896.35,103896.35
66098008,2019-12-06,1001.0,21569.99,22570.99
61847368,2019-12-06,50000.0,58730.38,108730.38
61855688,2019-12-06,11020.0,16336.33,27356.33
67069078,2019-12-06,9700.0,319.65,10019.65
66025798,2019-12-06,6890.0,15685.34,22575.34
67057288,2019-12-06,15000.0,9818.28,24818.28
60806488,2019-12-06,2374.55,23121.2,25495.75
67815518,2019-12-06,23000.0,43114.23,66114.23000000001
63071738,2019-12-06,11205.89,37760.92,48966.81
67028538,2019-12-06,19000.0,40904.07,59904.07
61822328,2019-12-06,7204.17,3371.79,10575.96
61841488,2019-12-06,12188.54,0.0,12188.54
60828418,2019-12-06,1800.0,6504.32,8304.32
65060678,2019-12-06,10000.0,113452.53,123452.53
62092888,2019-12-06,5000.0,22957.13,27957.13
67027908,2019-12-06,60000.0,24528.5,84528.5
61807098,2019-12-06,5000.0,22159.74,27159.74
61812998,2019-12-06,4500.0,20389.37,24889.37
66097888,2019-12-06,10000.0,8658.21,18658.21
60852078,2019-12-06,22137.59,0.0,22137.59
67056618,2019-12-06,1.3,0.0,1.3
67056618,2019-12-06,637.39,0.0,637.39
20081218,2019-12-06,100.0,1255586.29,1255686.29
88881129,2019-12-06,1000.0,155633.81,156633.81
88880008,2019-12-06,100.0,25249.85,25349.85
20171101,2019-12-06,100.0,-5810.21,-5710.21
20070608,2019-12-06,100.0,399303.51,399403.51
61855688,2019-12-06,10.0,16336.33,16346.33
61855688,2019-12-06,10.0,16336.33,16346.33
63055038,2019-12-05,6700.0,27333.35,34033.35
61869198,2019-12-05,10.0,92270.85,92280.85
67008888,2019-12-05,10.0,6660.17,6670.17
69859658,2019-12-05,10000.0,11308.48,21308.48
61849278,2019-12-05,10.0,135896.35,135906.35
67026988,2019-12-05,10.0,9618.54,9628.54
67057288,2019-12-05,10.0,24819.46,24829.46
67058778,2019-12-05,10.0,10.59,20.59
69859658,2019-12-05,10.0,11308.48,11318.48
66019558,2019-12-05,2393.32,66940.34,69333.66
69873168,2019-12-05,20000.0,296936.94,316936.94
61891018,2019-12-05,1000.0,37714.08,38714.08
62088068,2019-12-05,3000.0,17577.43,20577.43
63077058,2019-12-05,1800.0,19412.31,21212.31
61896858,2019-12-05,10000.0,0.0,10000.0
66067218,2019-12-05,2000.0,6140.59,8140.59
69841578,2019-12-05,4000.0,48282.21,52282.21
61872468,2019-12-05,10000.0,25977.73,35977.729999999996
61872468,2019-12-05,10.0,25977.73,25987.73
67015778,2019-12-05,9044.05,0.0,9044.05
61807098,2019-12-05,7500.0,27256.52,34756.520000000004
65019268,2019-12-05,2989.41,11164.35,14153.76
67060838,2019-12-05,10245.0,23856.95,34101.95
61869198,2019-12-05,5000.0,92270.85,97270.85
67066528,2019-12-05,5700.0,4258.1,9958.1
67066228,2019-12-05,6000.0,5000.0,11000.0
69872398,2019-12-05,4000.0,58574.97,62574.97
61835118,2019-12-05,1000.0,3136.86,4136.860000000001
67026008,2019-12-05,12000.0,7474.87,19474.87
67000538,2019-12-05,3000.0,9916.66,12916.66
67026158,2019-12-05,30000.0,50162.68,80162.68
61855578,2019-12-05,12000.0,8455.77,20455.77
62051118,2019-12-05,3000.0,133913.04,136913.04
67008888,2019-12-05,5800.0,6660.17,12460.17
61823568,2019-12-05,14002.89,16111.98,30114.87
67000958,2019-12-05,39000.0,32593.79,71593.79000000001
66089168,2019-12-05,3000.0,6615.41,9615.41
66008638,2019-12-05,10373.49,0.0,10373.49
66029298,2019-12-05,4200.0,2703.16,6903.16
62089878,2019-12-05,3000.0,19992.6,22992.6
60824208,2019-12-05,10000.0,10274.3,20274.3
61827658,2019-12-05,15000.0,10585.2,25585.2
61840798,2019-12-05,1000.0,8884.86,9884.86
61828698,2019-12-05,12000.0,6667.71,18667.71
61862598,2019-12-05,10000.0,10771.99,20771.989999999998
61855718,2019-12-05,5000.0,7859.71,12859.71
61824198,2019-12-05,10000.0,9423.41,19423.41
69886568,2019-12-05,7200.0,2299.96,9499.96
69869218,2019-12-05,5000.0,24098.29,29098.29
67021688,2019-12-05,1493.0,56315.9,57808.9
65019058,2019-12-05,284468.02,0.0,284468.02
65019058,2019-12-05,1.3,0.0,1.3
66097228,2019-12-05,18154.42,135025.08,153179.5
90788881,2019-12-05,1903.5,37732.53,39636.03
63069118,2019-12-05,23234.39,0.0,23234.39
67051678,2019-12-04,10.0,0.0,10.0
67051678,2019-12-04,1008410.12,0.0,1008410.12
67058968,2019-12-04,2000.0,32450.06,34450.06
60801478,2019-12-04,1000.0,52636.69,53636.69
60808508,2019-12-04,3589.73,10400.0,13989.73
67057288,2019-12-04,5000.0,24940.0,29940.0
69859658,2019-12-04,10000.0,21355.38,31355.38
67026988,2019-12-04,2000.0,9702.34,11702.34
61887988,2019-12-04,3000.0,18324.18,21324.18
67017998,2019-12-04,18565.31,0.0,18565.31
61821458,2019-12-04,5000.0,58495.98,63495.98
69890528,2019-12-04,13000.0,30722.83,43722.83
63067598,2019-12-04,3000.0,10440.83,13440.83
67065078,2019-12-04,2000.0,38052.07,40052.07
61852108,2019-12-04,6941.94,1100.0,8041.94
67012008,2019-12-04,1000.0,24550.11,25550.11
61882108,2019-12-04,6000.0,8563.1,14563.1
66080708,2019-12-04,1000.0,9480.17,10480.17
66050258,2019-12-04,5000.0,16046.39,21046.39
