account,is_real_out
66099058,True
66096168,True
66052228,False
63065618,False
61860308,False
61860328,False
61866618,False
60826708,False
62096088,False
69837908,False
61804428,True
69847898,False
65022618,False
67000188,True
69825688,True
69873278,True
63070618,False
65021578,False
61836018,False
61882298,False
61834128,True
62097638,True
66097788,True
67065668,True
67052238,True
66098828,True
62099088,True
69825718,True
67001578,False
63070178,True
60814818,True
61840328,False
69848758,True
61848978,False
67002568,True
69812668,True
61867758,False
61867888,False
61883898,True
61844668,True
67015708,True
61804968,True
66071258,True
60089218,True
61881688,True
63018858,False
62086878,False
66080978,False
61807328,False
69846068,False
61856488,False
69853488,False
66091128,True
67029938,True
61859578,False
62077008,False
67002108,True
61874688,False
66025578,True
63055038,False
67001688,True
63076868,True
69896758,True
61848688,False
63018598,True
69871928,True
61804758,True
61803298,True
61805888,True
67005098,True
63019588,False
65007908,True
60007038,True
60827108,False
66072728,False
67011298,True
66095528,False
67020108,False
69871608,True
66022938,False
67052598,True
62079258,False
67060908,True
69842758,True
65026028,True
66097578,True
67018208,True
61895878,True
66069018,True
61822428,True
60817258,False
66077568,True
63027678,True
65026018,True
63021688,True
63001958,True
67009688,True
63027098,True
69873168,False
63072668,True
60820698,True
67056168,False
60829658,True
69858358,True
69897588,False
63095698,False
65008228,True
66069598,True
67015858,True
60010088,True
63082588,True
62095928,True
66051038,True
61850788,True
60851968,False
69851528,True
61881778,True
61889178,True
66052168,False
69815118,True
67009908,True
66028568,True
65000108,True
69836578,False
66087508,True
67006928,True
65060818,True
60830098,False
66068688,False
67060578,True
67055598,False
62079598,False
67016668,False
67065038,False
66077228,False
66076058,False
67020598,False
66085188,False
62097978,False
69827968,False
62091558,True
69869898,True
66022128,True
67021618,False
62067128,False
62085508,False
60000198,True
67007898,True
66020078,True
67020578,True
61860798,True
67012838,True
66098778,True
61826068,False
69862888,False
61849178,False
62071868,False
67068188,True
66881878,False
67059128,True
60806758,False
65019758,True
61812028,True
67008278,True
66080788,False
67056568,True
67008888,False
62085588,False
66098958,False
66051668,False
69885418,True
67059608,True
67058558,True
67027698,True
67002638,False
61825088,False
61877968,True
61861878,True
61851328,True
69889408,False
61842828,False
66097018,True
69802588,False
67008068,False
63071738,True
67058888,True
65015618,True
61891208,True
66051658,False
66050778,True
67029898,True
67058898,True
61825858,True
65059908,True
69844798,False
67058838,True
66095958,True
69879508,False
62090878,True
61846088,False
63069278,False
60006568,True
69844108,False
60825288,False
60825298,False
68844788,False
65018578,False
63065608,False
68680209,False
60016768,False
61891298,False
60811318,False
67028178,False
67000778,False
61880668,False
60801688,False
66075908,False
63057288,False
67010138,False
61826718,False
67012958,False
63050618,False
60016678,False
67029878,False
66070078,False
61803418,True
62840178,False
65026728,False
67009888,True
62095718,True
67000058,True
